ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight,Time_spent,Time_priority,Count,Shelf_Cluster
1241,Shunchen Sports Jia,69.86,2024-03-15 02:20:00,2024-03-17 21:55:00,1,0,1,5,243300.0,4.110135182346147e-06,185,4
1242,PepsiCo,12.25,2024-03-15 02:53:00,2024-03-20 21:05:00,0,1,0,4,497520.0,2.00996540849532e-06,626,2
1243,Shunchen Sports Jia,68.97,2024-03-15 04:52:00,2024-03-19 04:59:00,1,0,1,4,346020.0,2.8899980059013758e-06,185,4
1244,Pringles,16.94,2024-03-15 05:48:00,2024-03-18 06:04:00,1,1,1,16,260160.0,3.843773663231615e-06,323,3
1245,Coca-Cola,15.92,2024-03-15 08:20:00,2024-03-20 01:59:00,1,1,1,4,409140.0,2.4441451724466625e-06,264,3
1246,PepsiCo,11.67,2024-03-15 09:01:00,2024-03-20 06:56:00,1,1,0,18,424500.0,2.355707053693631e-06,626,2
1247,PepsiCo,32.69,2024-03-15 10:20:00,2024-03-20 06:09:00,1,1,1,20,416940.0,2.39842087969281e-06,626,2
1248,Shunchen Sports Jia,68.92,2024-03-15 10:43:00,2024-03-20 02:26:00,0,0,1,2,402180.0,2.4864426713345483e-06,185,4
1249,Pringles,12.12,2024-03-15 10:45:00,2024-03-19 03:55:00,0,1,1,4,321000.0,3.1152550926632626e-06,323,3
1250,PepsiCo,21.74,2024-03-15 10:52:00,2024-03-17 04:25:00,1,1,0,19,149580.0,6.6853410526738024e-06,626,2
1251,Coca-Cola,14.11,2024-03-15 11:02:00,2024-03-21 16:05:00,0,1,0,9,536580.0,1.8636515269828786e-06,264,3
1252,Zara,70.4,2024-03-15 13:49:00,2024-03-21 12:28:00,0,0,0,7,513540.0,1.9472641911746093e-06,153,4
1253,Zara,109.02,2024-03-15 14:11:00,2024-03-18 16:44:00,0,0,0,3,268380.0,3.7260461806163624e-06,153,1
1254,Shunchen Sports Jia,79.77,2024-03-15 14:19:00,2024-03-16 14:05:00,1,0,1,21,85560.0,1.1687567933988616e-05,185,8
1255,Shunchen Sports Jia,66.54,2024-03-15 14:36:00,2024-03-20 17:06:00,0,0,1,15,441000.0,2.2675685542663167e-06,185,4
1256,Uniqlo,195.61,2024-03-15 15:25:00,2024-03-22 02:14:00,1,0,0,20,557340.0,1.7942336917614172e-06,158,9
1257,PepsiCo,21.09,2024-03-15 15:49:00,2024-03-17 22:30:00,0,1,0,18,196860.0,5.0797263043467215e-06,626,2
1258,PepsiCo,16.54,2024-03-15 17:07:00,2024-03-19 08:02:00,0,1,0,16,312900.0,3.195899022374489e-06,626,2
1259,Zara,137.93,2024-03-15 17:20:00,2024-03-17 20:53:00,0,0,0,13,185580.0,5.388482657168568e-06,153,1
1260,Shunchen Sports Jia,64.73,2024-03-15 17:21:00,2024-03-20 06:50:00,1,0,1,12,394140.0,2.5371630964553293e-06,185,4
1261,Shunchen Sports Jia,66.67,2024-03-15 18:18:00,2024-03-19 21:59:00,1,0,0,3,358860.0,2.786594252370695e-06,185,4
1262,Coca-Cola,9.34,2024-03-15 18:40:00,2024-03-19 07:05:00,1,1,1,9,303900.0,3.290545276257729e-06,264,3
1263,361 Du KIDS,69.31,2024-03-15 19:53:00,2024-03-17 02:08:00,0,0,1,20,108900.0,9.182652133589223e-06,58,8
1264,PepsiCo,12.39,2024-03-15 20:21:00,2024-03-19 23:10:00,1,1,1,1,355740.0,2.8110338701471014e-06,626,2
1265,361 Du KIDS,59.07,2024-03-15 20:47:00,2024-03-20 00:23:00,0,0,1,20,358560.0,2.7889257336966373e-06,58,4
1266,PepsiCo,30.86,2024-03-15 20:52:00,2024-03-21 04:10:00,1,1,1,14,458280.0,2.1820673342338e-06,626,2
1267,Pringles,26.1,2024-03-15 20:57:00,2024-03-18 17:54:00,1,1,1,13,248220.0,4.028668001498665e-06,323,3
1268,PepsiCo,24.02,2024-03-15 23:58:00,2024-03-21 23:29:00,0,1,0,9,516660.0,1.9355050990881837e-06,626,2
1269,Coca-Cola,24.43,2024-03-16 00:05:00,2024-03-18 21:18:00,1,1,0,8,249180.0,4.013147069800667e-06,264,3
1270,NIKE,285.02,2024-03-16 00:07:00,2024-03-17 12:34:00,0,0,0,16,131220.0,7.620731437803401e-06,60,9
1271,PepsiCo,33.6,2024-03-16 01:52:00,2024-03-18 15:30:00,0,1,1,13,221880.0,4.506920376237713e-06,626,2
1272,Pringles,27.52,2024-03-16 01:58:00,2024-03-17 00:36:00,0,1,1,17,81480.0,1.2272799793816963e-05,323,8
1273,PepsiCo,27.71,2024-03-16 02:23:00,2024-03-18 09:54:00,1,1,0,7,199860.0,5.0034774168046795e-06,626,2
1274,Pringles,19.95,2024-03-16 02:49:00,2024-03-17 02:48:00,0,1,0,14,86340.0,1.1581983067140756e-05,323,8
1275,Uniqlo,113.75,2024-03-16 03:55:00,2024-03-16 15:28:00,0,0,1,11,41580.0,2.404944566027753e-05,158,6
1276,Pringles,28.73,2024-03-16 05:02:00,2024-03-19 12:54:00,1,1,1,1,287520.0,3.4780068238493884e-06,323,3
1277,Coca-Cola,13.07,2024-03-16 05:11:00,2024-03-16 22:24:00,1,1,1,6,61980.0,1.6133976541198108e-05,264,8
1278,Coca-Cola,16.78,2024-03-16 06:14:00,2024-03-20 00:55:00,1,1,1,9,326460.0,3.0631530259357168e-06,264,3
1279,Uniqlo,179.69,2024-03-16 07:16:00,2024-03-18 14:42:00,1,0,1,4,199560.0,5.010999143119146e-06,158,9
1280,Coca-Cola,23.15,2024-03-16 07:43:00,2024-03-21 15:59:00,1,1,1,19,461760.0,2.1656224756963017e-06,264,3
1281,PepsiCo,14.83,2024-03-16 07:57:00,2024-03-22 18:16:00,0,1,0,15,555540.0,1.8000471612356244e-06,626,2
1282,PepsiCo,22.86,2024-03-16 08:05:00,2024-03-16 19:34:00,0,1,0,15,41340.0,2.4189061706296412e-05,626,5
1283,Pringles,27.23,2024-03-16 08:19:00,2024-03-19 13:49:00,0,1,0,13,279000.0,3.584216544026724e-06,323,3
1284,Gap,129.8,2024-03-16 09:13:00,2024-03-21 04:14:00,0,0,0,7,414060.0,2.41510308867534e-06,77,1
1285,PepsiCo,17.21,2024-03-16 09:45:00,2024-03-22 05:20:00,0,1,0,1,502500.0,1.9900457909536497e-06,626,2
1286,PepsiCo,25.57,2024-03-16 10:36:00,2024-03-21 21:57:00,0,1,1,19,472860.0,2.114786374854344e-06,626,2
1287,PepsiCo,24.26,2024-03-16 11:24:00,2024-03-17 02:06:00,0,1,0,11,52920.0,1.8896090398896468e-05,626,5
1288,Coca-Cola,9.62,2024-03-16 12:18:00,2024-03-17 21:56:00,1,1,0,16,121080.0,8.2589341019648e-06,264,8
1289,Coca-Cola,18.86,2024-03-16 13:02:00,2024-03-17 16:39:00,0,1,1,3,99420.0,1.0058237193349493e-05,264,8
1290,Shunchen Sports Jia,67.34,2024-03-16 13:04:00,2024-03-16 23:40:00,1,0,1,16,38160.0,2.6204764026099946e-05,185,6
1291,PepsiCo,19.52,2024-03-16 15:43:00,2024-03-17 20:10:00,1,1,0,14,102420.0,9.763622694564592e-06,626,2
1292,Gap,109.13,2024-03-16 16:58:00,2024-03-18 15:48:00,0,0,1,16,168600.0,5.931162923114335e-06,77,1
1293,PepsiCo,21.0,2024-03-16 17:34:00,2024-03-19 06:18:00,1,1,0,16,218640.0,4.573707584579288e-06,626,2
1294,Uniqlo,150.87,2024-03-16 18:10:00,2024-03-17 14:52:00,0,0,1,18,74520.0,1.3419036244816898e-05,158,7
1295,PepsiCo,16.63,2024-03-16 18:20:00,2024-03-20 04:00:00,1,1,1,7,294000.0,3.4013489750034862e-06,626,2
1296,Shunchen Sports Jia,56.06,2024-03-16 20:22:00,2024-03-22 01:24:00,0,0,0,9,450120.0,2.2216248519842443e-06,185,4
1297,Coca-Cola,8.19,2024-03-16 21:31:00,2024-03-22 20:14:00,0,1,0,18,513780.0,1.946354575198382e-06,264,3
1298,PepsiCo,26.89,2024-03-16 21:52:00,2024-03-19 06:19:00,0,1,1,11,203220.0,4.920751300308531e-06,626,2
1299,Shunchen Sports Jia,71.15,2024-03-16 22:03:00,2024-03-21 00:02:00,1,0,0,1,352740.0,2.8349412174938554e-06,185,4
1300,Pringles,16.92,2024-03-16 22:39:00,2024-03-20 01:03:00,0,1,1,16,267840.0,3.7335583424494382e-06,323,3
1301,Pringles,26.47,2024-03-16 22:49:00,2024-03-23 07:13:00,1,1,0,19,548640.0,1.8226855083743285e-06,323,3
1302,PepsiCo,10.6,2024-03-16 23:57:00,2024-03-17 18:06:00,1,1,0,11,65340.0,1.5304326533110912e-05,626,5
1303,PepsiCo,32.01,2024-03-17 02:02:00,2024-03-18 00:01:00,0,1,0,1,79140.0,1.2635675566394157e-05,626,5
1304,Zara,61.21,2024-03-17 03:12:00,2024-03-20 00:45:00,1,0,1,13,250380.0,3.993913276167122e-06,153,4
1305,Pringles,14.64,2024-03-17 03:57:00,2024-03-21 02:53:00,1,1,0,3,341760.0,2.9260214009205263e-06,323,3
1306,PepsiCo,16.69,2024-03-17 04:05:00,2024-03-20 05:49:00,1,1,0,7,265440.0,3.7673155239770796e-06,626,2
1307,PepsiCo,22.95,2024-03-17 05:17:00,2024-03-18 00:54:00,0,1,1,6,70620.0,1.4160094023024313e-05,626,5
1308,Pringles,29.82,2024-03-17 05:44:00,2024-03-19 13:43:00,1,1,0,11,201540.0,4.9617695654978395e-06,323,3
1309,Pringles,21.4,2024-03-17 05:46:00,2024-03-18 07:26:00,0,1,0,15,92400.0,1.0822393697037911e-05,323,8
1310,H&M,100.0,2024-03-17 06:21:00,2024-03-23 09:10:00,0,0,1,5,528540.0,1.8920008097763465e-06,96,1
1311,Coca-Cola,10.37,2024-03-17 06:50:00,2024-03-20 16:59:00,1,1,0,18,295740.0,3.3813370482956372e-06,264,3
1312,Gap,119.47,2024-03-17 08:08:00,2024-03-22 18:45:00,1,0,0,9,470220.0,2.126659591979091e-06,77,1
1313,361 Du KIDS,63.91,2024-03-17 09:49:00,2024-03-18 20:27:00,1,0,0,9,124680.0,8.020468234935555e-06,58,4
1314,PepsiCo,27.69,2024-03-17 10:14:00,2024-03-19 01:51:00,1,1,0,1,142620.0,7.011590158532054e-06,626,2
1315,H&M,122.09,2024-03-17 10:18:00,2024-03-22 19:17:00,0,0,0,7,464340.0,2.153589711009797e-06,96,1
1316,Pringles,29.57,2024-03-17 10:31:00,2024-03-22 06:59:00,1,1,1,7,419280.0,2.3850353342984776e-06,323,3
1317,NIKE,240.11,2024-03-17 11:20:00,2024-03-23 06:01:00,1,0,1,9,499260.0,2.0029603754348926e-06,60,9
1318,PepsiCo,19.45,2024-03-17 12:39:00,2024-03-23 11:28:00,0,1,1,2,514140.0,1.9449917435100487e-06,626,2
1319,361 Du KIDS,50.43,2024-03-17 12:41:00,2024-03-21 13:17:00,1,0,0,19,347760.0,2.8755380850641676e-06,58,4
1320,PepsiCo,25.58,2024-03-17 13:07:00,2024-03-22 11:43:00,0,1,1,15,426960.0,2.342134293296109e-06,626,2
1321,PepsiCo,23.81,2024-03-17 14:18:00,2024-03-19 06:32:00,1,1,1,4,144840.0,6.9041224515158e-06,626,2
1322,H&M,148.2,2024-03-17 14:22:00,2024-03-21 04:11:00,1,0,0,5,308940.0,3.2368639966854514e-06,96,1
1323,Pringles,11.92,2024-03-17 16:04:00,2024-03-19 20:30:00,1,1,1,6,188760.0,5.297704504638141e-06,323,3
1324,H&M,137.81,2024-03-17 16:12:00,2024-03-23 12:39:00,0,0,0,12,505620.0,1.9777659551324016e-06,96,1
1325,PepsiCo,15.66,2024-03-17 16:29:00,2024-03-18 22:43:00,1,1,1,11,108840.0,9.187714188587022e-06,626,2
1326,Gap,100.53,2024-03-17 18:02:00,2024-03-21 23:36:00,1,0,1,15,365640.0,2.7349230529399055e-06,77,1
1327,NIKE,297.17,2024-03-17 18:13:00,2024-03-20 00:41:00,1,0,0,16,196080.0,5.0999331908752e-06,60,9
1328,Uniqlo,188.77,2024-03-17 18:15:00,2024-03-23 06:57:00,1,0,0,10,477720.0,2.093272014418458e-06,158,9
1329,PepsiCo,26.9,2024-03-17 18:41:00,2024-03-23 22:10:00,1,1,1,15,530940.0,1.883448443424034e-06,626,2
1330,Pringles,26.85,2024-03-17 20:22:00,2024-03-21 22:22:00,0,1,1,7,352800.0,2.8344590860003233e-06,323,3
1331,Zara,137.29,2024-03-17 20:31:00,2024-03-24 08:12:00,1,0,1,3,560460.0,1.784245469354692e-06,153,1
1332,Uniqlo,161.67,2024-03-17 21:37:00,2024-03-20 15:13:00,1,0,1,13,236160.0,4.234399413959121e-06,158,1
1333,Coca-Cola,9.08,2024-03-17 23:50:00,2024-03-19 00:58:00,0,1,0,4,90480.0,1.1052044075551773e-05,264,8
1334,PepsiCo,18.58,2024-03-18 00:17:00,2024-03-20 23:52:00,0,1,1,12,257700.0,3.880466121590526e-06,626,2
1335,PepsiCo,10.79,2024-03-18 01:06:00,2024-03-23 11:17:00,0,1,1,7,468660.0,2.133738459142109e-06,626,2
1336,Coca-Cola,12.77,2024-03-18 01:10:00,2024-03-24 12:16:00,0,1,1,12,558360.0,1.7909560302385017e-06,264,3
1337,Pringles,24.12,2024-03-18 02:20:00,2024-03-24 02:33:00,1,1,1,10,519180.0,1.9261105471887455e-06,323,3
1338,Coca-Cola,23.38,2024-03-18 04:24:00,2024-03-21 11:14:00,1,1,1,2,283800.0,3.5235957590001444e-06,264,3
1339,Shunchen Sports Jia,72.77,2024-03-18 08:22:00,2024-03-18 20:31:00,1,0,0,13,43740.0,2.2861845865435177e-05,185,6
1340,H&M,141.89,2024-03-18 09:37:00,2024-03-22 22:49:00,1,0,1,7,393120.0,2.5437460730919997e-06,96,1
1341,Coca-Cola,9.96,2024-03-18 10:08:00,2024-03-21 16:29:00,0,1,0,6,282060.0,3.5453323926384718e-06,264,3
1342,Coca-Cola,16.63,2024-03-18 10:34:00,2024-03-19 02:48:00,1,1,0,11,58440.0,1.7111274618846356e-05,264,8
1343,Coca-Cola,11.61,2024-03-18 10:47:00,2024-03-19 22:12:00,0,1,1,3,127500.0,7.843075740582427e-06,264,8
1344,Uniqlo,182.3,2024-03-18 11:22:00,2024-03-24 06:08:00,1,0,1,10,499560.0,2.001757543122862e-06,158,9
1345,Gap,101.01,2024-03-18 15:01:00,2024-03-23 10:52:00,0,0,0,18,417060.0,2.397730787582632e-06,77,1
1346,Coca-Cola,7.4,2024-03-18 16:58:00,2024-03-22 22:30:00,1,1,1,17,365520.0,2.7358209241055918e-06,264,3
1347,PepsiCo,22.64,2024-03-18 17:37:00,2024-03-22 20:18:00,1,1,1,2,355260.0,2.8148319123123564e-06,626,2
1348,Gap,102.82,2024-03-18 18:29:00,2024-03-20 05:10:00,0,0,1,13,124860.0,8.00890590336454e-06,77,7
1349,Pringles,28.04,2024-03-18 18:36:00,2024-03-23 07:24:00,0,1,1,2,391680.0,2.5530980568370688e-06,323,3
1350,Pringles,16.8,2024-03-18 18:50:00,2024-03-24 10:10:00,1,1,0,16,487200.0,2.052540943060462e-06,323,3
1351,Shunchen Sports Jia,60.93,2024-03-18 19:30:00,2024-03-24 15:31:00,1,0,1,8,504060.0,1.9838868708350777e-06,185,4
1352,PepsiCo,7.28,2024-03-18 20:52:00,2024-03-22 00:11:00,1,1,0,2,271140.0,3.688117990270745e-06,626,2
1353,PepsiCo,10.47,2024-03-18 20:55:00,2024-03-21 08:24:00,1,1,1,18,214140.0,4.669820352011058e-06,626,2
1354,Zara,69.25,2024-03-18 21:12:00,2024-03-21 22:28:00,1,0,0,19,263760.0,3.7913110732822516e-06,153,4
1355,Gap,133.93,2024-03-18 22:00:00,2024-03-25 09:13:00,1,0,0,11,558780.0,1.7896098829416176e-06,77,1
1356,Uniqlo,137.4,2024-03-18 22:52:00,2024-03-20 02:00:00,1,0,1,3,97680.0,1.0237405431967323e-05,158,7
1357,361 Du KIDS,45.38,2024-03-18 23:14:00,2024-03-22 18:22:00,1,0,0,12,328080.0,3.0480277736290733e-06,58,4
1358,PepsiCo,19.38,2024-03-18 23:55:00,2024-03-21 05:12:00,0,1,1,11,191820.0,5.21319355023694e-06,626,2
1359,Shunchen Sports Jia,76.62,2024-03-19 01:00:00,2024-03-22 02:48:00,0,0,0,6,265680.0,3.763912361064585e-06,185,4
1360,H&M,104.71,2024-03-19 01:17:00,2024-03-25 02:39:00,0,0,1,21,523320.0,1.9108730587918315e-06,96,1
1361,PepsiCo,33.98,2024-03-19 01:25:00,2024-03-24 14:19:00,1,1,0,5,478440.0,2.0901218750065314e-06,626,2
1362,Pringles,11.7,2024-03-19 01:31:00,2024-03-20 10:57:00,0,1,1,15,120360.0,8.30833907993453e-06,323,8
1363,PepsiCo,12.2,2024-03-19 02:23:00,2024-03-19 15:40:00,1,1,1,3,47820.0,2.091131511260743e-05,626,5
1364,Coca-Cola,15.08,2024-03-19 02:25:00,2024-03-22 20:08:00,0,1,1,17,322980.0,3.096157359101619e-06,264,3
1365,Shunchen Sports Jia,65.18,2024-03-19 02:27:00,2024-03-19 12:41:00,1,0,1,6,36840.0,2.714367145300073e-05,185,6
1366,Coca-Cola,18.88,2024-03-19 02:36:00,2024-03-23 05:38:00,0,1,0,18,356520.0,2.80488386378362e-06,264,3
1367,PepsiCo,9.08,2024-03-19 02:39:00,2024-03-24 19:38:00,0,1,0,8,493140.0,2.027817601862348e-06,626,2
1368,Uniqlo,102.16,2024-03-19 03:07:00,2024-03-22 18:35:00,0,0,0,6,314880.0,3.175802922373849e-06,158,1
1369,Shunchen Sports Jia,52.8,2024-03-19 05:39:00,2024-03-25 03:21:00,0,0,0,19,510120.0,1.960319218381521e-06,185,4
1370,Shunchen Sports Jia,79.77,2024-03-19 05:51:00,2024-03-22 07:07:00,0,0,1,13,263760.0,3.7913110732822516e-06,185,4
1371,Coca-Cola,7.61,2024-03-19 05:57:00,2024-03-23 12:22:00,0,1,1,13,368700.0,2.712224810890125e-06,264,3
1372,PepsiCo,17.87,2024-03-19 06:20:00,2024-03-25 04:08:00,0,1,0,2,510480.0,1.9589367674800827e-06,626,2
1373,PepsiCo,28.72,2024-03-19 07:44:00,2024-03-23 06:00:00,0,1,0,7,339360.0,2.946714560600658e-06,626,2
1374,PepsiCo,13.03,2024-03-19 08:16:00,2024-03-23 21:45:00,1,1,1,5,394140.0,2.5371630964553293e-06,626,2
1375,Coca-Cola,16.93,2024-03-19 09:55:00,2024-03-22 09:43:00,0,1,0,1,258480.0,3.868756310908732e-06,264,3
1376,PepsiCo,11.44,2024-03-19 10:29:00,2024-03-23 03:30:00,0,1,1,4,320460.0,3.1205045231713065e-06,626,2
1377,Pringles,10.76,2024-03-19 11:44:00,2024-03-22 00:22:00,1,1,0,12,218280.0,4.5812507730860676e-06,323,3
1378,Coca-Cola,20.2,2024-03-19 12:08:00,2024-03-24 09:10:00,1,1,1,15,421320.0,2.373487198596794e-06,264,3
1379,PepsiCo,7.11,2024-03-19 12:53:00,2024-03-23 04:53:00,0,1,0,12,316800.0,3.156555692690364e-06,626,2
1380,Pringles,23.15,2024-03-19 13:03:00,2024-03-20 21:37:00,0,1,1,13,117240.0,8.529439359950871e-06,323,8
1381,361 Du KIDS,60.5,2024-03-19 13:16:00,2024-03-20 18:42:00,1,0,0,11,105960.0,9.437434527797963e-06,58,8
1382,PepsiCo,32.24,2024-03-19 13:19:00,2024-03-21 11:51:00,1,1,0,13,167520.0,5.969400851236562e-06,626,2
1383,PepsiCo,34.82,2024-03-19 13:43:00,2024-03-22 07:58:00,1,1,1,11,238500.0,4.192854537297538e-06,626,2
1384,PepsiCo,28.94,2024-03-19 17:08:00,2024-03-23 17:21:00,0,1,0,6,346380.0,2.886994379021944e-06,626,2
1385,Uniqlo,139.15,2024-03-19 18:23:00,2024-03-21 08:19:00,0,0,0,15,136560.0,7.322734895028595e-06,158,7
1386,H&M,86.16,2024-03-19 18:26:00,2024-03-22 20:47:00,0,0,1,9,267660.0,3.7360691322232228e-06,96,4
1387,PepsiCo,27.82,2024-03-19 19:51:00,2024-03-23 21:36:00,1,1,1,1,351900.0,2.8417083213744773e-06,626,2
1388,Uniqlo,134.96,2024-03-19 20:46:00,2024-03-25 15:49:00,0,0,0,14,500580.0,1.997678697353675e-06,158,1
1389,Coca-Cola,16.97,2024-03-19 21:07:00,2024-03-22 05:13:00,0,1,1,15,201960.0,4.951451022722209e-06,264,3
1390,H&M,96.06,2024-03-19 21:35:00,2024-03-26 06:16:00,1,0,1,17,549660.0,1.8193031704996353e-06,96,1
1391,Shunchen Sports Jia,79.86,2024-03-19 21:52:00,2024-03-24 10:42:00,0,0,1,2,391800.0,2.552316099244259e-06,185,4
1392,Uniqlo,187.18,2024-03-19 23:05:00,2024-03-24 11:08:00,0,0,0,5,388980.0,2.570819654430422e-06,158,9
1393,PepsiCo,16.77,2024-03-19 23:31:00,2024-03-20 16:12:00,1,1,1,21,60060.0,1.6649739431577897e-05,626,5
1394,PepsiCo,8.43,2024-03-20 00:09:00,2024-03-25 18:42:00,0,1,1,10,498780.0,2.0048879167410148e-06,626,2
1395,Zara,72.0,2024-03-20 03:21:00,2024-03-23 09:26:00,0,0,0,2,281100.0,3.5574402083236985e-06,153,4
1396,PepsiCo,7.12,2024-03-20 04:02:00,2024-03-21 09:22:00,0,1,1,9,105600.0,9.46960729538546e-06,626,2
1397,Zara,103.0,2024-03-20 04:19:00,2024-03-23 12:06:00,1,0,1,2,287220.0,3.4816395737080506e-06,153,1
1398,Shunchen Sports Jia,60.63,2024-03-20 04:22:00,2024-03-22 06:08:00,0,0,0,13,179160.0,5.581571882273486e-06,185,4
1399,Coca-Cola,21.85,2024-03-20 04:29:00,2024-03-25 21:30:00,0,1,0,3,493260.0,2.027324276600015e-06,264,3
1400,Pringles,17.84,2024-03-20 04:59:00,2024-03-26 07:48:00,0,1,0,9,528540.0,1.8920008097763465e-06,323,3
1401,H&M,140.41,2024-03-20 05:05:00,2024-03-20 14:48:00,0,0,0,17,34980.0,2.858694719990852e-05,96,6
1402,Zara,61.19,2024-03-20 05:18:00,2024-03-21 14:35:00,0,0,0,13,119820.0,8.345782458834429e-06,153,8
1403,PepsiCo,8.88,2024-03-20 05:18:00,2024-03-21 06:14:00,1,1,1,20,89760.0,1.1140695847862658e-05,626,2
1404,Pringles,15.77,2024-03-20 05:32:00,2024-03-25 07:30:00,1,1,0,10,439080.0,2.2774841088546306e-06,323,3
1405,PepsiCo,15.85,2024-03-20 06:18:00,2024-03-25 08:32:00,1,1,0,18,440040.0,2.2725155155996827e-06,626,2
1406,Pringles,11.62,2024-03-20 06:55:00,2024-03-25 10:46:00,0,1,0,2,445860.0,2.242851471646993e-06,323,3
1407,Zara,107.81,2024-03-20 07:15:00,2024-03-25 01:01:00,1,0,0,21,409560.0,2.4416387302501946e-06,153,1
1408,PepsiCo,16.53,2024-03-20 09:00:00,2024-03-23 06:05:00,0,1,1,18,248700.0,4.020892557729965e-06,626,2
1409,Zara,82.89,2024-03-20 09:10:00,2024-03-26 02:13:00,1,0,0,5,493380.0,2.0268311913105693e-06,153,4
1410,Coca-Cola,14.53,2024-03-20 09:35:00,2024-03-22 22:42:00,0,1,1,6,220020.0,4.545020702569301e-06,264,3
1411,Gap,140.39,2024-03-20 09:54:00,2024-03-26 06:13:00,1,0,0,17,505140.0,1.979645287157447e-06,77,1
1412,Shunchen Sports Jia,76.51,2024-03-20 10:31:00,2024-03-22 11:45:00,1,0,1,13,177240.0,5.6420354206983716e-06,185,4
1413,Zara,126.82,2024-03-20 11:18:00,2024-03-24 16:13:00,1,0,1,12,363300.0,2.7525385286580547e-06,153,1
1414,PepsiCo,22.8,2024-03-20 11:53:00,2024-03-23 03:55:00,1,1,1,9,230520.0,4.3379995748760414e-06,626,2
1415,Pringles,23.05,2024-03-20 13:14:00,2024-03-25 08:58:00,1,1,1,2,416640.0,2.400147849107505e-06,323,3
1416,Zara,115.11,2024-03-20 13:44:00,2024-03-24 08:28:00,1,0,0,15,326640.0,3.06146503347712e-06,153,1
1417,PepsiCo,8.89,2024-03-20 14:14:00,2024-03-24 18:52:00,0,1,1,11,362280.0,2.760288284508434e-06,626,2
1418,Uniqlo,192.79,2024-03-20 15:38:00,2024-03-27 00:59:00,0,0,1,17,552060.0,1.8113940307321112e-06,158,9
1419,PepsiCo,11.95,2024-03-20 15:38:00,2024-03-26 12:32:00,1,1,0,10,507240.0,1.9714494687929408e-06,626,2
1420,Shunchen Sports Jia,60.7,2024-03-20 15:39:00,2024-03-26 11:18:00,1,0,0,3,502740.0,1.989095776950756e-06,185,4
1421,PepsiCo,19.48,2024-03-20 15:43:00,2024-03-24 23:53:00,0,1,0,10,375000.0,2.6666595555745185e-06,626,2
1422,Gap,117.18,2024-03-20 16:14:00,2024-03-26 22:41:00,0,0,0,7,541620.0,1.846309504247435e-06,77,1
1423,Coca-Cola,13.04,2024-03-20 16:58:00,2024-03-22 17:47:00,1,1,1,4,175740.0,5.69019181636613e-06,264,3
1424,Coca-Cola,15.91,2024-03-20 20:03:00,2024-03-24 13:58:00,1,1,1,14,323700.0,3.0892706540912757e-06,264,3
1425,Pringles,16.17,2024-03-20 20:28:00,2024-03-23 09:27:00,0,1,1,13,219540.0,4.554957843865155e-06,323,3
1426,PepsiCo,29.06,2024-03-20 22:03:00,2024-03-27 02:40:00,0,1,0,6,535020.0,1.8690855125312838e-06,626,2
1427,H&M,83.2,2024-03-21 00:35:00,2024-03-24 21:28:00,0,0,1,17,334380.0,2.9906005424949386e-06,96,4
1428,Pringles,25.52,2024-03-21 00:41:00,2024-03-22 00:20:00,1,1,1,10,85140.0,1.1745222630694965e-05,323,8
1429,Uniqlo,153.7,2024-03-21 01:53:00,2024-03-21 13:40:00,1,0,1,17,42420.0,2.3573230239739752e-05,158,6
1430,Pringles,28.94,2024-03-21 02:16:00,2024-03-24 21:36:00,0,1,1,20,328800.0,3.041353280555716e-06,323,3
1431,PepsiCo,24.01,2024-03-21 02:57:00,2024-03-27 01:41:00,1,1,1,18,513840.0,1.946127303971462e-06,626,2
1432,PepsiCo,33.29,2024-03-21 03:45:00,2024-03-23 17:49:00,0,1,1,16,223440.0,4.4754543705049655e-06,626,2
1433,PepsiCo,27.31,2024-03-21 03:50:00,2024-03-27 04:52:00,1,1,1,9,522120.0,1.9152648524001143e-06,626,2
1434,PepsiCo,19.33,2024-03-21 06:25:00,2024-03-23 17:11:00,1,1,1,17,211560.0,4.7267691115092105e-06,626,2
1435,Shunchen Sports Jia,72.56,2024-03-21 08:40:00,2024-03-24 18:29:00,0,0,0,1,294540.0,3.3951130742409378e-06,185,4
1436,Uniqlo,196.89,2024-03-21 10:05:00,2024-03-22 02:35:00,0,0,0,16,59400.0,1.6834733421996263e-05,158,6
1437,Shunchen Sports Jia,52.97,2024-03-21 10:17:00,2024-03-27 16:54:00,1,0,1,6,542220.0,1.8442664522399538e-06,185,4
1438,PepsiCo,19.65,2024-03-21 10:26:00,2024-03-27 14:21:00,1,1,0,5,532500.0,1.8779307456699612e-06,626,2
1439,Coca-Cola,18.21,2024-03-21 10:30:00,2024-03-21 20:18:00,0,1,1,10,35280.0,2.8343867804200562e-05,264,5
1440,PepsiCo,22.65,2024-03-21 11:41:00,2024-03-22 08:44:00,1,1,1,14,75780.0,1.3195919821591165e-05,626,5
1441,Shunchen Sports Jia,74.09,2024-03-21 12:39:00,2024-03-26 12:25:00,0,0,1,12,431160.0,2.319319233418607e-06,185,4
1442,Coca-Cola,11.03,2024-03-21 13:40:00,2024-03-24 04:55:00,0,1,0,6,227700.0,4.391724234851845e-06,264,3
1443,Coca-Cola,23.12,2024-03-21 13:49:00,2024-03-25 10:12:00,0,1,0,17,332580.0,3.00678631671683e-06,264,3
